time,voltage_a,voltage_b
2021-08-09 20:45:59.705118,5.2128,5.1479
2021-08-09 20:46:00.756227,5.211,5.1475
2021-08-09 20:46:01.806682,5.2147,5.1477
2021-08-09 20:46:02.858100,5.2118,5.1477
2021-08-09 20:46:03.908537,5.2142,5.1479
2021-08-09 20:46:04.959770,5.2126,5.1485
2021-08-09 20:46:06.011188,5.212,5.1481
2021-08-09 20:46:07.061637,5.2136,5.1477
2021-08-09 20:46:08.112805,5.2114,5.1481
2021-08-09 20:46:09.163356,5.2136,5.1479
2021-08-09 20:46:10.214594,5.2122,5.1479
2021-08-09 20:46:11.265860,5.2126,5.1477
2021-08-09 20:46:12.316234,5.213,5.1477
2021-08-09 20:46:13.367456,5.2132,5.1475
2021-08-09 20:46:14.418769,5.2099,5.1479
2021-08-09 20:46:15.469094,5.211,5.1481
2021-08-09 20:46:16.520210,5.2128,5.1477
2021-08-09 20:46:17.571000,5.213,5.1475
2021-08-09 20:46:18.622260,5.2132,5.1485
2021-08-09 20:46:19.672727,5.2126,5.1477
2021-08-09 20:46:20.723987,5.2126,5.1477
2021-08-09 20:46:21.774990,5.2118,5.1477
2021-08-09 20:46:22.826100,5.2138,5.1487
2021-08-09 20:46:23.876527,5.2138,5.1485
2021-08-09 20:46:24.927720,5.2142,5.1477
2021-08-09 20:46:25.978114,5.2144,5.1477
2021-08-09 20:46:27.029364,5.2134,5.1483
2021-08-09 20:46:28.080720,5.2142,5.1479
2021-08-09 20:46:29.131111,5.2128,5.1477
2021-08-09 20:46:30.182413,5.2132,5.1481
2021-08-09 20:46:31.232779,5.2126,5.1477
2021-08-09 20:46:32.284699,5.2138,5.1477
2021-08-09 20:46:33.335316,5.213,5.1479
2021-08-09 20:46:34.386610,5.2118,5.1479
2021-08-09 20:46:35.437094,5.2134,5.1481
2021-08-09 20:46:36.488067,5.2147,5.1475
2021-08-09 20:46:37.539008,5.2138,5.1481
2021-08-09 20:46:38.590285,5.2138,5.1479
2021-08-09 20:46:39.640810,5.2153,5.1481
2021-08-09 20:46:40.692043,5.2132,5.1479
2021-08-09 20:46:41.742382,5.2134,5.1479
2021-08-09 20:46:42.793771,5.2136,5.1479
2021-08-09 20:46:43.844119,5.2138,5.1483
2021-08-09 20:46:44.895368,5.2142,5.1479
2021-08-09 20:46:45.946634,5.2128,5.1481
2021-08-09 20:46:46.997731,5.2118,5.1481
2021-08-09 20:46:48.048032,5.2114,5.1483
2021-08-09 20:46:49.099602,5.213,5.1477
2021-08-09 20:46:50.150719,5.2126,5.1479
2021-08-09 20:46:51.201099,5.2128,5.1477
2021-08-09 20:46:52.252312,5.2112,5.1481
2021-08-09 20:46:53.303577,5.2116,5.1477
2021-08-09 20:46:54.353910,5.2122,5.1479
2021-08-09 20:46:55.405231,5.2118,5.1475
2021-08-09 20:46:56.455566,5.2122,5.1481
2021-08-09 20:46:57.506859,5.214,5.1477
2021-08-09 20:46:58.558086,5.2126,5.1481
2021-08-09 20:46:59.608442,5.2116,5.1479
2021-08-09 20:47:00.659689,5.214,5.1481
2021-08-09 20:47:01.710944,5.2124,5.1477
2021-08-09 20:47:02.762160,5.2126,5.1475
2021-08-09 20:47:03.812775,5.2147,5.1477
2021-08-09 20:47:04.863173,5.213,5.1477
2021-08-09 20:47:05.914537,5.2114,5.1475
2021-08-09 20:47:06.965136,5.212,5.1479
2021-08-09 20:47:08.016352,5.2126,5.1477
2021-08-09 20:47:09.066782,5.212,5.1479
2021-08-09 20:47:10.117994,5.2146,5.1475
2021-08-09 20:47:11.169306,5.2128,5.1477
2021-08-09 20:47:12.219734,5.2147,5.1477
2021-08-09 20:47:13.271051,5.2122,5.1485
2021-08-09 20:47:14.322158,5.2138,5.1477
2021-08-09 20:47:15.372482,5.2134,5.1481
2021-08-09 20:47:16.423697,5.2147,5.1475
2021-08-09 20:47:17.475056,5.213,5.1479
2021-08-09 20:47:18.526176,5.2146,5.1473
2021-08-09 20:47:19.576460,5.2122,5.1477
2021-08-09 20:47:20.627692,5.2138,5.1481
2021-08-09 20:47:21.678866,5.2124,5.1479
2021-08-09 20:47:22.729179,5.2142,5.1475
2021-08-09 20:47:23.780389,5.2126,5.1479
2021-08-09 20:47:24.831499,5.213,5.1475
2021-08-09 20:47:25.882027,5.2132,5.1477
2021-08-09 20:47:26.933412,5.2126,5.1479
2021-08-09 20:47:27.984574,5.2122,5.1475
2021-08-09 20:47:29.034940,5.2144,5.1479
2021-08-09 20:47:30.086172,5.2122,5.1481
2021-08-09 20:47:31.137292,5.213,5.1481
2021-08-09 20:47:32.187599,5.2149,5.1477
2021-08-09 20:47:33.238804,5.2142,5.1477
2021-08-09 20:47:34.290011,5.2124,5.1472
2021-08-09 20:47:35.340535,5.2108,5.1479
2021-08-09 20:47:36.391485,5.213,5.1481
2021-08-09 20:47:37.442722,5.2146,5.1481
2021-08-09 20:47:38.493978,5.2147,5.1479
2021-08-09 20:47:39.544152,5.2138,5.1475
2021-08-09 20:47:40.595333,5.211,5.1479
2021-08-09 20:47:41.646524,5.2126,5.1477
2021-08-09 20:47:42.697724,5.2136,5.1479
2021-08-09 20:47:43.748035,5.214,5.1485
2021-08-09 20:47:44.799118,5.213,5.1481
2021-08-09 20:47:45.850372,5.2149,5.1477
2021-08-09 20:47:46.900669,5.2136,5.1477
2021-08-09 20:47:47.951942,5.2128,5.1481
2021-08-09 20:47:49.002232,5.2147,5.1477
2021-08-09 20:47:50.053479,5.2134,5.1479
2021-08-09 20:47:51.104624,5.2146,5.1479
2021-08-09 20:47:52.155032,5.2126,5.1479
2021-08-09 20:47:53.206234,5.2142,5.1477
2021-08-09 20:47:54.257378,5.214,5.1479
2021-08-09 20:47:55.308574,5.2126,5.1477
2021-08-09 20:47:56.358920,5.214,5.1475
2021-08-09 20:47:57.410153,5.2124,5.1477
2021-08-09 20:47:58.461246,5.2091,5.1477
2021-08-09 20:47:59.511556,5.2114,5.1479
2021-08-09 20:48:00.562808,5.2146,5.1479
2021-08-09 20:48:01.613278,5.2128,5.1472
2021-08-09 20:48:02.664632,5.2138,5.1477
2021-08-09 20:48:03.715906,5.2128,5.1477
2021-08-09 20:48:04.766290,5.2136,5.1485
2021-08-09 20:48:05.817502,5.2128,5.1475
2021-08-09 20:48:06.869036,5.2126,5.1479
2021-08-09 20:48:07.919498,5.2136,5.1472
2021-08-09 20:48:08.970622,5.2112,5.1477
2021-08-09 20:48:10.021058,5.2122,5.1477
2021-08-09 20:48:11.072264,5.2124,5.1477
2021-08-09 20:48:12.123591,5.2134,5.1475
2021-08-09 20:48:13.174080,5.2106,5.1477
2021-08-09 20:48:14.225221,5.2118,5.1479
2021-08-09 20:48:15.276472,5.2116,5.1477
2021-08-09 20:48:16.326951,5.2134,5.1481
2021-08-09 20:48:17.378086,5.2132,5.1481
2021-08-09 20:48:18.428841,5.2146,5.1479
2021-08-09 20:48:19.479196,5.2138,5.1477
2021-08-09 20:48:20.530572,5.2134,5.1479
2021-08-09 20:48:21.581761,5.212,5.1479
2021-08-09 20:48:22.632902,5.213,5.1477
2021-08-09 20:48:23.683081,5.2138,5.1473
2021-08-09 20:48:24.734363,5.2116,5.1485
2021-08-09 20:48:25.785561,5.2116,5.1483
2021-08-09 20:48:26.835913,5.2138,5.1479
2021-08-09 20:48:27.887028,5.214,5.1477
2021-08-09 20:48:28.938259,5.2118,5.1481
2021-08-09 20:48:29.989399,5.2104,5.1477
2021-08-09 20:48:31.039713,5.2144,5.1477
2021-08-09 20:48:32.090915,5.2126,5.1479
2021-08-09 20:48:33.141465,5.2116,5.1477
2021-08-09 20:48:34.192801,5.213,5.1477
2021-08-09 20:48:35.243953,5.2128,5.1479
2021-08-09 20:48:36.294568,5.2132,5.1479
2021-08-09 20:48:37.345732,5.2126,5.1479
2021-08-09 20:48:38.396357,5.2132,5.1479
2021-08-09 20:48:39.447476,5.213,5.1472
2021-08-09 20:48:40.498560,5.2136,5.1477
2021-08-09 20:48:41.549724,5.2136,5.1477
2021-08-09 20:48:42.600089,5.2124,5.1481
2021-08-09 20:48:43.651280,5.2138,5.1475
2021-08-09 20:48:44.702478,5.213,5.1477
2021-08-09 20:48:45.752785,5.2134,5.1479
2021-08-09 20:48:46.804046,5.2136,5.1487
2021-08-09 20:48:47.855430,5.2118,5.1479
2021-08-09 20:48:48.905795,5.2138,5.1473
2021-08-09 20:48:49.957035,5.213,5.1477
2021-08-09 20:48:51.008259,5.2116,5.1485
2021-08-09 20:48:52.058938,5.2116,5.1472
2021-08-09 20:48:53.109346,5.2126,5.1481
2021-08-09 20:48:54.160549,5.2134,5.1479
2021-08-09 20:48:55.211176,5.212,5.1477
2021-08-09 20:48:56.262585,5.2138,5.1475
2021-08-09 20:48:57.313862,5.2134,5.1477
2021-08-09 20:48:58.364474,5.2132,5.1477
2021-08-09 20:48:59.414789,5.2126,5.1479
2021-08-09 20:49:00.466307,5.2114,5.1477
2021-08-09 20:49:01.516556,5.2134,5.1477
2021-08-09 20:49:02.567816,5.2124,5.1479
2021-08-09 20:49:03.619170,5.2124,5.1483
2021-08-09 20:49:04.670413,5.2122,5.1468
2021-08-09 20:49:05.720649,5.214,5.1481
2021-08-09 20:49:06.771853,5.2124,5.1477
2021-08-09 20:49:07.823053,5.2132,5.1485
2021-08-09 20:49:08.873369,5.2114,5.1477
2021-08-09 20:49:09.924560,5.2118,5.1473
2021-08-09 20:49:10.975652,5.213,5.1475
2021-08-09 20:49:12.026476,5.213,5.1477
2021-08-09 20:49:13.077160,5.2147,5.1473
2021-08-09 20:49:14.128379,5.2128,5.1477
2021-08-09 20:49:15.179515,5.2136,5.1479
2021-08-09 20:49:16.229904,5.2104,5.1479
2021-08-09 20:49:17.280352,5.2132,5.1481
2021-08-09 20:49:18.331210,5.213,5.1477
2021-08-09 20:49:19.382651,5.2142,5.1477
2021-08-09 20:49:20.433867,5.211,5.1475
2021-08-09 20:49:21.484374,5.2122,5.1477
2021-08-09 20:49:22.535755,5.2114,5.1479
2021-08-09 20:49:23.586304,5.2124,5.1479
2021-08-09 20:49:24.637388,5.212,5.1481
2021-08-09 20:49:25.687883,5.2118,5.1477
2021-08-09 20:49:26.739178,5.2122,5.1481
2021-08-09 20:49:27.789544,5.2157,5.1477
2021-08-09 20:49:28.840789,5.2132,5.1481
2021-08-09 20:49:29.892066,5.2142,5.1481
2021-08-09 20:49:30.942445,5.2144,5.1479
2021-08-09 20:49:31.993394,5.212,5.1477
2021-08-09 20:49:33.044667,5.213,5.1477
2021-08-09 20:49:34.095916,5.2126,5.1481
2021-08-09 20:49:35.146197,5.2099,5.1475
2021-08-09 20:49:36.197353,5.2146,5.1481
2021-08-09 20:49:37.248527,5.213,5.1479
2021-08-09 20:49:38.299072,5.2132,5.1475
2021-08-09 20:49:39.349598,5.2118,5.1477
2021-08-09 20:49:40.400841,5.2124,5.1479
2021-08-09 20:49:41.452040,5.214,5.1479
2021-08-09 20:49:42.502482,5.2104,5.1479
2021-08-09 20:49:43.553682,5.2114,5.1473
2021-08-09 20:49:44.604769,5.213,5.1473
2021-08-09 20:49:45.655502,5.2136,5.1477
2021-08-09 20:49:46.706800,5.2142,5.1477
2021-08-09 20:49:47.757239,5.212,5.1479
2021-08-09 20:49:48.808611,5.2136,5.1479
2021-08-09 20:49:49.859855,5.2124,5.1477
2021-08-09 20:49:50.910123,5.2136,5.1473
2021-08-09 20:49:51.961437,5.2142,5.1477
2021-08-09 20:49:53.011730,5.2142,5.1477
2021-08-09 20:49:54.063091,5.2116,5.1483
2021-08-09 20:49:55.114388,5.2138,5.1472
2021-08-09 20:49:56.164648,5.2142,5.1481
2021-08-09 20:49:57.215996,5.2104,5.1477
2021-08-09 20:49:58.266307,5.2106,5.1483
2021-08-09 20:49:59.317683,5.2142,5.1479
2021-08-09 20:50:00.369124,5.2138,5.1479
2021-08-09 20:50:01.418946,5.2126,5.1481
2021-08-09 20:50:02.470318,5.2134,5.1479
2021-08-09 20:50:03.521503,5.213,5.1473
2021-08-09 20:50:04.572499,5.2132,5.1479
2021-08-09 20:50:05.623797,5.2126,5.1477
2021-08-09 20:50:06.674269,5.2108,5.1477
2021-08-09 20:50:07.724642,5.212,5.1479
2021-08-09 20:50:08.775843,5.2118,5.1475
2021-08-09 20:50:09.827220,5.2118,5.1483
2021-08-09 20:50:10.877526,5.214,5.1477
2021-08-09 20:50:11.928727,5.213,5.1477
2021-08-09 20:50:12.979879,5.2134,5.1481
2021-08-09 20:50:14.030278,5.2124,5.1479
2021-08-09 20:50:15.081675,5.2132,5.1479
2021-08-09 20:50:16.131992,5.2106,5.1477
2021-08-09 20:50:17.183007,5.2134,5.1479
2021-08-09 20:50:18.234204,5.214,5.1477
2021-08-09 20:50:19.285342,5.214,5.1477
2021-08-09 20:50:20.335979,5.2124,5.1479
2021-08-09 20:50:21.386819,5.2128,5.1481
2021-08-09 20:50:22.438307,5.2124,5.1477
2021-08-09 20:50:23.488723,5.213,5.1477
2021-08-09 20:50:24.540032,5.2136,5.1477
2021-08-09 20:50:25.590541,5.2132,5.1477
2021-08-09 20:50:26.641748,5.2124,5.1477
2021-08-09 20:50:27.692897,5.2128,5.1477
2021-08-09 20:50:28.743255,5.213,5.1481
2021-08-09 20:50:29.794885,5.2122,5.1473
2021-08-09 20:50:30.845295,5.213,5.1481
2021-08-09 20:50:31.896673,5.2142,5.1477
2021-08-09 20:50:32.946989,5.2108,5.1481
2021-08-09 20:50:33.998072,5.2146,5.1477
2021-08-09 20:50:35.049327,5.2116,5.1479
2021-08-09 20:50:36.099626,5.2126,5.1479
2021-08-09 20:50:37.151059,5.2122,5.1479
2021-08-09 20:50:38.202150,5.2142,5.1477
2021-08-09 20:50:39.252459,5.212,5.1477
2021-08-09 20:50:40.303876,5.2108,5.1485
2021-08-09 20:50:41.355048,5.2146,5.1477
2021-08-09 20:50:42.405497,5.213,5.1475
2021-08-09 20:50:43.456712,5.2142,5.1481
2021-08-09 20:50:44.507021,5.2124,5.1477
2021-08-09 20:50:45.558526,5.2112,5.1472
2021-08-09 20:50:46.609616,5.2134,5.1472
2021-08-09 20:50:47.660180,5.213,5.1472
2021-08-09 20:50:48.711679,5.2099,5.1477
2021-08-09 20:50:49.762139,5.2128,5.1477
2021-08-09 20:50:50.813279,5.2118,5.1475
2021-08-09 20:50:51.864456,5.2126,5.1479
2021-08-09 20:50:52.914863,5.2126,5.1477
2021-08-09 20:50:53.966022,5.2124,5.1479
2021-08-09 20:50:55.017304,5.2124,5.1481
2021-08-09 20:50:56.067726,5.214,5.1479
2021-08-09 20:50:57.118910,5.2116,5.1479
2021-08-09 20:50:58.169222,5.2134,5.1483
2021-08-09 20:50:59.220550,5.2122,5.1477
2021-08-09 20:51:00.271741,5.2116,5.1479
2021-08-09 20:51:01.322053,5.2124,5.1481
2021-08-09 20:51:02.373385,5.2122,5.1477
2021-08-09 20:51:03.424553,5.213,5.1462
2021-08-09 20:51:04.475021,5.2138,5.1473
2021-08-09 20:51:05.526215,5.2134,5.1477
2021-08-09 20:51:06.576823,5.2134,5.1479
2021-08-09 20:51:07.628136,5.2132,5.1472
2021-08-09 20:51:08.679209,5.2128,5.1475
2021-08-09 20:51:09.729490,5.2116,5.1479
2021-08-09 20:51:10.780691,5.2122,5.1481
2021-08-09 20:51:11.831782,5.2126,5.1477
2021-08-09 20:51:12.883031,5.2144,5.1477
2021-08-09 20:51:13.933744,5.212,5.1481
2021-08-09 20:51:14.984151,5.2134,5.1477
2021-08-09 20:51:16.035341,5.2106,5.1481
2021-08-09 20:51:17.086603,5.2134,5.1477
2021-08-09 20:51:18.136861,5.212,5.1477
2021-08-09 20:51:19.188253,5.2114,5.1475
2021-08-09 20:51:20.239459,5.2134,5.147
2021-08-09 20:51:21.289808,5.2147,5.1479
2021-08-09 20:51:22.341005,5.2132,5.1479
2021-08-09 20:51:23.392171,5.2124,5.1477
2021-08-09 20:51:24.442481,5.2128,5.1479
2021-08-09 20:51:25.493673,5.2106,5.1477
2021-08-09 20:51:26.544868,5.2138,5.1477
2021-08-09 20:51:27.595070,5.2118,5.1479
2021-08-09 20:51:28.646396,5.2128,5.1479
2021-08-09 20:51:29.697764,5.2146,5.1481
2021-08-09 20:51:30.748370,5.2128,5.1477
2021-08-09 20:51:31.798667,5.2116,5.1473
2021-08-09 20:51:32.849924,5.2138,5.1477
2021-08-09 20:51:33.900998,5.2138,5.1479
2021-08-09 20:51:34.951420,5.212,5.1473
2021-08-09 20:51:36.002712,5.2104,5.1479
2021-08-09 20:51:37.053798,5.2128,5.1477
2021-08-09 20:51:38.104231,5.2122,5.1477
2021-08-09 20:51:39.155632,5.2126,5.1481
2021-08-09 20:51:40.205865,5.2118,5.1477
2021-08-09 20:51:41.257199,5.2144,5.1475
2021-08-09 20:51:42.308375,5.2126,5.1479
2021-08-09 20:51:43.358794,5.2146,5.1472
2021-08-09 20:51:44.409969,5.2128,5.1477
2021-08-09 20:51:45.460599,5.213,5.1477
2021-08-09 20:51:46.511814,5.2146,5.1481
2021-08-09 20:51:47.562070,5.2112,5.1479
2021-08-09 20:51:48.613580,5.2144,5.1477
2021-08-09 20:51:49.664732,5.2149,5.1472
2021-08-09 20:51:50.715315,5.2122,5.1479
2021-08-09 20:51:51.765680,5.2118,5.1475
2021-08-09 20:51:52.816854,5.2136,5.1479
2021-08-09 20:51:53.868247,5.2124,5.1479
2021-08-09 20:51:54.918615,5.214,5.1473
2021-08-09 20:51:55.969876,5.2138,5.1477
2021-08-09 20:51:57.021085,5.213,5.1472
2021-08-09 20:51:58.071409,5.2122,5.1477
2021-08-09 20:51:59.122727,5.2138,5.1479
2021-08-09 20:52:00.173897,5.2132,5.1473
2021-08-09 20:52:01.224265,5.2118,5.1481
2021-08-09 20:52:02.275605,5.2132,5.1473
2021-08-09 20:52:03.326486,5.213,5.1477
2021-08-09 20:52:04.376745,5.2112,5.1483
2021-08-09 20:52:05.428046,5.2128,5.1477
2021-08-09 20:52:06.479239,5.2144,5.1477
2021-08-09 20:52:07.530328,5.2128,5.1473
2021-08-09 20:52:08.580630,5.2116,5.1477
2021-08-09 20:52:09.631847,5.2138,5.1475
2021-08-09 20:52:10.682929,5.2128,5.1481
2021-08-09 20:52:11.733244,5.213,5.1475
2021-08-09 20:52:12.784433,5.2132,5.1479
2021-08-09 20:52:13.835900,5.2126,5.1479
2021-08-09 20:52:14.886208,5.2126,5.1475
2021-08-09 20:52:15.937296,5.2146,5.1479
2021-08-09 20:52:16.987878,5.213,5.1475
2021-08-09 20:52:18.039062,5.2126,5.1481
2021-08-09 20:52:19.089436,5.2118,5.1477
2021-08-09 20:52:20.141189,5.211,5.1477
2021-08-09 20:52:21.191514,5.213,5.1475
2021-08-09 20:52:22.242646,5.2116,5.1464
2021-08-09 20:52:23.293765,5.2128,5.1479
2021-08-09 20:52:24.344961,5.2122,5.1477
2021-08-09 20:52:25.395672,5.2106,5.1477
2021-08-09 20:52:26.445985,5.214,5.1475
2021-08-09 20:52:27.497164,5.2134,5.1479
2021-08-09 20:52:28.548375,5.2112,5.1479
2021-08-09 20:52:29.598841,5.2114,5.1479
2021-08-09 20:52:30.650009,5.2134,5.1475
2021-08-09 20:52:31.700373,5.2134,5.1475
2021-08-09 20:52:32.751611,5.213,5.1477
2021-08-09 20:52:33.801940,5.2126,5.1479
2021-08-09 20:52:34.853037,5.2122,5.1477
2021-08-09 20:52:35.904350,5.213,5.1477
2021-08-09 20:52:36.955433,5.2114,5.1477
2021-08-09 20:52:38.005995,5.2114,5.1477
2021-08-09 20:52:39.057105,5.2142,5.1479
2021-08-09 20:52:40.107570,5.212,5.1483
2021-08-09 20:52:41.158784,5.2112,5.1475
2021-08-09 20:52:42.209983,5.2124,5.1477
2021-08-09 20:52:43.260390,5.2144,5.1477
2021-08-09 20:52:44.311687,5.2138,5.1475
2021-08-09 20:52:45.362206,5.2132,5.1477
2021-08-09 20:52:46.413327,5.2146,5.1475
2021-08-09 20:52:47.463642,5.214,5.1477
2021-08-09 20:52:48.514878,5.2136,5.1472
2021-08-09 20:52:49.565968,5.2116,5.1477
2021-08-09 20:52:50.616337,5.2136,5.1477
2021-08-09 20:52:51.667548,5.2122,5.1475
2021-08-09 20:52:52.718740,5.2138,5.1472
2021-08-09 20:52:53.769146,5.2124,5.1475
2021-08-09 20:52:54.820078,5.2142,5.1475
2021-08-09 20:52:55.871189,5.2126,5.1477
2021-08-09 20:52:56.922411,5.2138,5.1477
2021-08-09 20:52:57.972889,5.2138,5.1477
2021-08-09 20:52:59.024112,5.212,5.1477
2021-08-09 20:53:00.074479,5.213,5.1477
2021-08-09 20:53:01.125515,5.2126,5.1477
2021-08-09 20:53:02.176661,5.2138,5.1477
2021-08-09 20:53:03.227450,5.2146,5.1477
2021-08-09 20:53:04.278104,5.2132,5.1479
2021-08-09 20:53:05.328715,5.2128,5.1477
2021-08-09 20:53:06.379850,5.2124,5.1473
2021-08-09 20:53:07.430469,5.213,5.146
2021-08-09 20:53:08.481362,5.2134,5.1477
2021-08-09 20:53:09.531598,5.214,5.1473
2021-08-09 20:53:10.582809,5.214,5.1479
2021-08-09 20:53:11.633096,5.2126,5.1477
2021-08-09 20:53:12.684360,5.213,5.1479
2021-08-09 20:53:13.735575,5.2144,5.1479
2021-08-09 20:53:14.785837,5.2108,5.1477
2021-08-09 20:53:15.837034,5.2124,5.1475
2021-08-09 20:53:16.888167,5.2149,5.1481
2021-08-09 20:53:17.938763,5.2144,5.1466
2021-08-09 20:53:18.989917,5.2126,5.1479
2021-08-09 20:53:20.040277,5.213,5.1477
2021-08-09 20:53:21.091432,5.2128,5.1477
2021-08-09 20:53:22.142011,5.2116,5.1473
2021-08-09 20:53:23.193212,5.213,5.1479
2021-08-09 20:53:24.243563,5.2136,5.1477
2021-08-09 20:53:25.294823,5.2134,5.1479
2021-08-09 20:53:26.345817,5.2128,5.1475
2021-08-09 20:53:27.396151,5.2124,5.1481
2021-08-09 20:53:28.447357,5.2103,5.1473
2021-08-09 20:53:29.498516,5.2116,5.1468
2021-08-09 20:53:30.549042,5.213,5.1473
2021-08-09 20:53:31.600392,5.212,5.1477
2021-08-09 20:53:32.650712,5.2122,5.1475
2021-08-09 20:53:33.701891,5.211,5.1479
2021-08-09 20:53:34.753033,5.2142,5.1477
2021-08-09 20:53:35.803449,5.2122,5.1475
2021-08-09 20:53:36.854580,5.2132,5.1477
2021-08-09 20:53:37.905417,5.2124,5.1475
2021-08-09 20:53:38.956698,5.2118,5.1462
2021-08-09 20:53:40.007036,5.212,5.1477
2021-08-09 20:53:41.058469,5.214,5.1475
2021-08-09 20:53:42.108872,5.2114,5.1477
2021-08-09 20:53:43.159785,5.2122,5.1477
2021-08-09 20:53:44.211003,5.2118,5.1481
2021-08-09 20:53:45.261476,5.2128,5.1479
2021-08-09 20:53:46.312764,5.2144,5.1481
2021-08-09 20:53:47.362974,5.2108,5.1477
2021-08-09 20:53:48.414270,5.2134,5.147
2021-08-09 20:53:49.464779,5.2128,5.1477
2021-08-09 20:53:50.516034,5.2144,5.1475
2021-08-09 20:53:51.567185,5.212,5.1477
2021-08-09 20:53:52.617548,5.2144,5.1477
2021-08-09 20:53:53.668758,5.212,5.1477
2021-08-09 20:53:54.719285,5.2122,5.1477
2021-08-09 20:53:55.770503,5.2124,5.1479
2021-08-09 20:53:56.821753,5.2106,5.1475
2021-08-09 20:53:57.872058,5.2138,5.1472
2021-08-09 20:53:58.923185,5.213,5.1483
2021-08-09 20:53:59.973722,5.2103,5.1473
2021-08-09 20:54:01.024855,5.2126,5.1472
2021-08-09 20:54:02.076126,5.2138,5.1481
2021-08-09 20:54:03.126755,5.213,5.1479
2021-08-09 20:54:04.177026,5.2132,5.1473
2021-08-09 20:54:05.227617,5.2144,5.1479
2021-08-09 20:54:06.278799,5.2132,5.1477
2021-08-09 20:54:07.330000,5.2138,5.1479
2021-08-09 20:54:08.381085,5.2132,5.1479
2021-08-09 20:54:09.431394,5.2108,5.1473
2021-08-09 20:54:10.482505,5.2144,5.1479
2021-08-09 20:54:11.533724,5.214,5.1472
2021-08-09 20:54:12.584449,5.2114,5.1481
2021-08-09 20:54:13.635719,5.2151,5.1472
2021-08-09 20:54:14.686145,5.2134,5.1472
2021-08-09 20:54:15.737460,5.2122,5.1477
2021-08-09 20:54:16.788042,5.213,5.1464
2021-08-09 20:54:17.838379,5.2112,5.1481
2021-08-09 20:54:18.889571,5.213,5.1477
2021-08-09 20:54:19.940709,5.2124,5.1477
2021-08-09 20:54:20.991074,5.2144,5.1475
2021-08-09 20:54:22.042441,5.2134,5.1477
2021-08-09 20:54:23.093416,5.2118,5.1477
2021-08-09 20:54:24.143890,5.2138,5.1479
2021-08-09 20:54:25.194113,5.213,5.1481
2021-08-09 20:54:26.245881,5.2132,5.1477
2021-08-09 20:54:27.296196,5.2103,5.147
2021-08-09 20:54:28.347505,5.212,5.1472
2021-08-09 20:54:29.397785,5.2118,5.1477
2021-08-09 20:54:30.448726,5.2112,5.1481
2021-08-09 20:54:31.499968,5.2112,5.1473
2021-08-09 20:54:32.550434,5.214,5.1479
2021-08-09 20:54:33.601865,5.2136,5.1464
2021-08-09 20:54:34.652773,5.2128,5.1477
2021-08-09 20:54:35.703274,5.2122,5.1475
2021-08-09 20:54:36.754256,5.213,5.1475
2021-08-09 20:54:37.804476,5.2108,5.1475
2021-08-09 20:54:38.855751,5.2124,5.1477
2021-08-09 20:54:39.905858,5.2128,5.1472
2021-08-09 20:54:40.957022,5.211,5.1477
2021-08-09 20:54:42.008365,5.2114,5.1473
2021-08-09 20:54:43.058671,5.2126,5.1477
2021-08-09 20:54:44.110039,5.2142,5.1468
2021-08-09 20:54:45.160263,5.2122,5.1477
2021-08-09 20:54:46.211196,5.2126,5.1472
2021-08-09 20:54:47.262512,5.2114,5.1477
2021-08-09 20:54:48.313631,5.2136,5.1481
2021-08-09 20:54:49.364008,5.2126,5.1475
2021-08-09 20:54:50.415117,5.2108,5.1477
2021-08-09 20:54:51.465569,5.2126,5.1481
2021-08-09 20:54:52.516751,5.2114,5.1473
2021-08-09 20:54:53.567940,5.2124,5.1477
2021-08-09 20:54:54.618298,5.2112,5.1477
2021-08-09 20:54:55.669394,5.2122,5.1477
2021-08-09 20:54:56.720608,5.2116,5.1473
2021-08-09 20:54:57.770916,5.212,5.1473
2021-08-09 20:54:58.822121,5.2128,5.1479
2021-08-09 20:54:59.872378,5.2142,5.1475
2021-08-09 20:55:00.923573,5.212,5.1475
2021-08-09 20:55:01.974194,5.2112,5.1477
2021-08-09 20:55:03.025340,5.2134,5.1479
2021-08-09 20:55:04.075636,5.2132,5.1475
2021-08-09 20:55:05.126836,5.2124,5.1473
2021-08-09 20:55:06.177913,5.2132,5.1477
2021-08-09 20:55:07.228344,5.2124,5.1479
2021-08-09 20:55:08.279618,5.213,5.1477
2021-08-09 20:55:09.330040,5.2147,5.1477
2021-08-09 20:55:10.381163,5.213,5.1472
2021-08-09 20:55:11.431521,5.2138,5.1468
2021-08-09 20:55:12.482687,5.2122,5.1479
2021-08-09 20:55:13.533040,5.2114,5.1472
2021-08-09 20:55:14.584317,5.2122,5.1475
2021-08-09 20:55:15.635493,5.211,5.1468
2021-08-09 20:55:16.685988,5.2124,5.1473
2021-08-09 20:55:17.736414,5.2128,5.1473
2021-08-09 20:55:18.787486,5.2126,5.1475
2021-08-09 20:55:19.838519,5.2112,5.1475
2021-08-09 20:55:20.889647,5.2136,5.1475
2021-08-09 20:55:21.940119,5.2144,5.1477
2021-08-09 20:55:22.990354,5.2134,5.1477
2021-08-09 20:55:24.041775,5.213,5.1479
2021-08-09 20:55:25.092792,5.2112,5.1477
2021-08-09 20:55:26.143384,5.213,5.1468
2021-08-09 20:55:27.194570,5.2104,5.147
2021-08-09 20:55:28.244946,5.213,5.1479
